2020-01-14 16:33:22 [main] INFO  LocalStreamEnvironment:108 - Running job on local embedded Flink mini cluster
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Source: Custom Source -> Map -> Sink: Print to Std. Out (5/6) (5bea78fa6e46a0f017a773a325cce821) switched from SCHEDULED to DEPLOYING.
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:712 - Deploying Source: Custom Source -> Map -> Sink: Print to Std. Out (5/6) (attempt #0) to d8d3f406-91ed-4bfc-8ab9-8799f0d2050c @ localhost (dataPort=-1)
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Source: Custom Source -> Map -> Sink: Print to Std. Out (6/6) (91c017591f122251f6dc88ed7d23ab87) switched from SCHEDULED to DEPLOYING.
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:712 - Deploying Source: Custom Source -> Map -> Sink: Print to Std. Out (6/6) (attempt #0) to d8d3f406-91ed-4bfc-8ab9-8799f0d2050c @ localhost (dataPort=-1)
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:606 - Received task Source: Custom Source -> Map -> Sink: Print to Std. Out (1/6).
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (1/6)] INFO  Task:958 - Source: Custom Source -> Map -> Sink: Print to Std. Out (1/6) (9b2203549a7f769b702601e9eab3b9d5) switched from CREATED to DEPLOYING.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (1/6)] INFO  Task:586 - Creating FileSystem stream leak safety net for task Source: Custom Source -> Map -> Sink: Print to Std. Out (1/6) (9b2203549a7f769b702601e9eab3b9d5) [DEPLOYING]
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (1/6)] INFO  Task:593 - Loading JAR files for task Source: Custom Source -> Map -> Sink: Print to Std. Out (1/6) (9b2203549a7f769b702601e9eab3b9d5) [DEPLOYING].
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (1/6)] INFO  Task:619 - Registering task at network: Source: Custom Source -> Map -> Sink: Print to Std. Out (1/6) (9b2203549a7f769b702601e9eab3b9d5) [DEPLOYING].
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:606 - Received task Source: Custom Source -> Map -> Sink: Print to Std. Out (2/6).
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (2/6)] INFO  Task:958 - Source: Custom Source -> Map -> Sink: Print to Std. Out (2/6) (9fa088fe41a678cfc5157f57fec0b2de) switched from CREATED to DEPLOYING.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (2/6)] INFO  Task:586 - Creating FileSystem stream leak safety net for task Source: Custom Source -> Map -> Sink: Print to Std. Out (2/6) (9fa088fe41a678cfc5157f57fec0b2de) [DEPLOYING]
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (2/6)] INFO  Task:593 - Loading JAR files for task Source: Custom Source -> Map -> Sink: Print to Std. Out (2/6) (9fa088fe41a678cfc5157f57fec0b2de) [DEPLOYING].
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (2/6)] INFO  Task:619 - Registering task at network: Source: Custom Source -> Map -> Sink: Print to Std. Out (2/6) (9fa088fe41a678cfc5157f57fec0b2de) [DEPLOYING].
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:606 - Received task Source: Custom Source -> Map -> Sink: Print to Std. Out (3/6).
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (2/6)] INFO  Task:958 - Source: Custom Source -> Map -> Sink: Print to Std. Out (2/6) (9fa088fe41a678cfc5157f57fec0b2de) switched from DEPLOYING to RUNNING.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (1/6)] INFO  Task:958 - Source: Custom Source -> Map -> Sink: Print to Std. Out (1/6) (9b2203549a7f769b702601e9eab3b9d5) switched from DEPLOYING to RUNNING.
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Source: Custom Source -> Map -> Sink: Print to Std. Out (2/6) (9fa088fe41a678cfc5157f57fec0b2de) switched from DEPLOYING to RUNNING.
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Source: Custom Source -> Map -> Sink: Print to Std. Out (1/6) (9b2203549a7f769b702601e9eab3b9d5) switched from DEPLOYING to RUNNING.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (3/6)] INFO  Task:958 - Source: Custom Source -> Map -> Sink: Print to Std. Out (3/6) (ee4631718679b3d7dc153cfc8f5e8320) switched from CREATED to DEPLOYING.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (1/6)] INFO  StreamTask:227 - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (2/6)] INFO  StreamTask:227 - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (3/6)] INFO  Task:586 - Creating FileSystem stream leak safety net for task Source: Custom Source -> Map -> Sink: Print to Std. Out (3/6) (ee4631718679b3d7dc153cfc8f5e8320) [DEPLOYING]
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (3/6)] INFO  Task:593 - Loading JAR files for task Source: Custom Source -> Map -> Sink: Print to Std. Out (3/6) (ee4631718679b3d7dc153cfc8f5e8320) [DEPLOYING].
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (3/6)] INFO  Task:619 - Registering task at network: Source: Custom Source -> Map -> Sink: Print to Std. Out (3/6) (ee4631718679b3d7dc153cfc8f5e8320) [DEPLOYING].
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:606 - Received task Source: Custom Source -> Map -> Sink: Print to Std. Out (4/6).
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (4/6)] INFO  Task:958 - Source: Custom Source -> Map -> Sink: Print to Std. Out (4/6) (93912475efa15b6eeecacf04b4ab2031) switched from CREATED to DEPLOYING.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (4/6)] INFO  Task:586 - Creating FileSystem stream leak safety net for task Source: Custom Source -> Map -> Sink: Print to Std. Out (4/6) (93912475efa15b6eeecacf04b4ab2031) [DEPLOYING]
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (4/6)] INFO  Task:593 - Loading JAR files for task Source: Custom Source -> Map -> Sink: Print to Std. Out (4/6) (93912475efa15b6eeecacf04b4ab2031) [DEPLOYING].
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (3/6)] INFO  Task:958 - Source: Custom Source -> Map -> Sink: Print to Std. Out (3/6) (ee4631718679b3d7dc153cfc8f5e8320) switched from DEPLOYING to RUNNING.
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-5] INFO  ExecutionGraph:1491 - Source: Custom Source -> Map -> Sink: Print to Std. Out (3/6) (ee4631718679b3d7dc153cfc8f5e8320) switched from DEPLOYING to RUNNING.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (4/6)] INFO  Task:619 - Registering task at network: Source: Custom Source -> Map -> Sink: Print to Std. Out (4/6) (93912475efa15b6eeecacf04b4ab2031) [DEPLOYING].
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (3/6)] INFO  StreamTask:227 - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:606 - Received task Source: Custom Source -> Map -> Sink: Print to Std. Out (5/6).
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (4/6)] INFO  Task:958 - Source: Custom Source -> Map -> Sink: Print to Std. Out (4/6) (93912475efa15b6eeecacf04b4ab2031) switched from DEPLOYING to RUNNING.
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-5] INFO  ExecutionGraph:1491 - Source: Custom Source -> Map -> Sink: Print to Std. Out (4/6) (93912475efa15b6eeecacf04b4ab2031) switched from DEPLOYING to RUNNING.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (4/6)] INFO  StreamTask:227 - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (5/6)] INFO  Task:958 - Source: Custom Source -> Map -> Sink: Print to Std. Out (5/6) (5bea78fa6e46a0f017a773a325cce821) switched from CREATED to DEPLOYING.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (5/6)] INFO  Task:586 - Creating FileSystem stream leak safety net for task Source: Custom Source -> Map -> Sink: Print to Std. Out (5/6) (5bea78fa6e46a0f017a773a325cce821) [DEPLOYING]
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (5/6)] INFO  Task:593 - Loading JAR files for task Source: Custom Source -> Map -> Sink: Print to Std. Out (5/6) (5bea78fa6e46a0f017a773a325cce821) [DEPLOYING].
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:606 - Received task Source: Custom Source -> Map -> Sink: Print to Std. Out (6/6).
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (6/6)] INFO  Task:958 - Source: Custom Source -> Map -> Sink: Print to Std. Out (6/6) (91c017591f122251f6dc88ed7d23ab87) switched from CREATED to DEPLOYING.
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot 6d5bfe7d63ea45a2e84a11060f04e0b6.
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot 4f63e378c92e7b453a5882339e9b6331.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (6/6)] INFO  Task:586 - Creating FileSystem stream leak safety net for task Source: Custom Source -> Map -> Sink: Print to Std. Out (6/6) (91c017591f122251f6dc88ed7d23ab87) [DEPLOYING]
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot d3a105e9104e44972ab4e8e83c51d39f.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (6/6)] INFO  Task:593 - Loading JAR files for task Source: Custom Source -> Map -> Sink: Print to Std. Out (6/6) (91c017591f122251f6dc88ed7d23ab87) [DEPLOYING].
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot e9f4c27fe7a17d220410891a1aacf21d.
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot 0fd32842fd9541e573e23ed2b8fa79af.
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot d16f64e4b3c5df9d86df0f9bc67a5d51.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (6/6)] INFO  Task:619 - Registering task at network: Source: Custom Source -> Map -> Sink: Print to Std. Out (6/6) (91c017591f122251f6dc88ed7d23ab87) [DEPLOYING].
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (6/6)] INFO  Task:958 - Source: Custom Source -> Map -> Sink: Print to Std. Out (6/6) (91c017591f122251f6dc88ed7d23ab87) switched from DEPLOYING to RUNNING.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (5/6)] INFO  Task:619 - Registering task at network: Source: Custom Source -> Map -> Sink: Print to Std. Out (5/6) (5bea78fa6e46a0f017a773a325cce821) [DEPLOYING].
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (6/6)] INFO  StreamTask:227 - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (5/6)] INFO  Task:958 - Source: Custom Source -> Map -> Sink: Print to Std. Out (5/6) (5bea78fa6e46a0f017a773a325cce821) switched from DEPLOYING to RUNNING.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (5/6)] INFO  StreamTask:227 - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-2] INFO  ExecutionGraph:1491 - Source: Custom Source -> Map -> Sink: Print to Std. Out (6/6) (91c017591f122251f6dc88ed7d23ab87) switched from DEPLOYING to RUNNING.
2020-01-14 16:33:25 [flink-akka.actor.default-dispatcher-2] INFO  ExecutionGraph:1491 - Source: Custom Source -> Map -> Sink: Print to Std. Out (5/6) (5bea78fa6e46a0f017a773a325cce821) switched from DEPLOYING to RUNNING.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (4/6)] INFO  TypeExtractor:1818 - class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition does not contain a setter for field topic
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (1/6)] INFO  TypeExtractor:1818 - class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition does not contain a setter for field topic
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (2/6)] INFO  TypeExtractor:1818 - class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition does not contain a setter for field topic
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (4/6)] INFO  TypeExtractor:1857 - Class class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition cannot be used as a POJO type because not all fields are valid POJO fields, and must be processed as GenericType. Please read the Flink documentation on "Data Types & Serialization" for details of the effect on performance.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (1/6)] INFO  TypeExtractor:1857 - Class class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition cannot be used as a POJO type because not all fields are valid POJO fields, and must be processed as GenericType. Please read the Flink documentation on "Data Types & Serialization" for details of the effect on performance.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (3/6)] INFO  TypeExtractor:1818 - class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition does not contain a setter for field topic
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (2/6)] INFO  TypeExtractor:1857 - Class class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition cannot be used as a POJO type because not all fields are valid POJO fields, and must be processed as GenericType. Please read the Flink documentation on "Data Types & Serialization" for details of the effect on performance.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (3/6)] INFO  TypeExtractor:1857 - Class class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition cannot be used as a POJO type because not all fields are valid POJO fields, and must be processed as GenericType. Please read the Flink documentation on "Data Types & Serialization" for details of the effect on performance.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (5/6)] INFO  TypeExtractor:1818 - class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition does not contain a setter for field topic
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (5/6)] INFO  TypeExtractor:1857 - Class class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition cannot be used as a POJO type because not all fields are valid POJO fields, and must be processed as GenericType. Please read the Flink documentation on "Data Types & Serialization" for details of the effect on performance.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (6/6)] INFO  TypeExtractor:1818 - class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition does not contain a setter for field topic
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (6/6)] INFO  TypeExtractor:1857 - Class class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition cannot be used as a POJO type because not all fields are valid POJO fields, and must be processed as GenericType. Please read the Flink documentation on "Data Types & Serialization" for details of the effect on performance.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (4/6)] INFO  FlinkKafkaConsumerBase:886 - Consumer subtask 3 has no restore state.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (1/6)] INFO  FlinkKafkaConsumerBase:886 - Consumer subtask 0 has no restore state.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (2/6)] INFO  FlinkKafkaConsumerBase:886 - Consumer subtask 1 has no restore state.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (3/6)] INFO  FlinkKafkaConsumerBase:886 - Consumer subtask 2 has no restore state.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (6/6)] INFO  FlinkKafkaConsumerBase:886 - Consumer subtask 5 has no restore state.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (5/6)] INFO  FlinkKafkaConsumerBase:886 - Consumer subtask 4 has no restore state.
2020-01-14 16:33:25 [Source: Custom Source -> Map -> Sink: Print to Std. Out (6/6)] INFO  ConsumerConfig:279 - ConsumerConfig values: 
	auto.commit.interval.ms = 5000
	auto.offset.reset = latest
	bootstrap.servers = [localhost:9092]
	check.crcs = true
	client.dns.lookup = default
	client.id = 
	connections.max.idle.ms = 540000
	default.api.timeout.ms = 60000
